charger_id,source_row,station_name,owner,city,district,address,facility_major,facility_minor,connector_label,dc_combo_present,ac_slow_label,nameplate_power_kw,power_share_label,weekday_open_min,weekday_close_min,weekend_open_min,weekend_close_min,opening_hours_source,access_note,access_restriction_recorded,seoul_boundary,connector_or_power_conflict,pv5_connector_candidate,model_candidate_after_data_checks,lat,lon,charging_operator,billed_krw_per_kwh,vehicle_entry_verified,current_operational_status,review_reason,source_file
seoul_owned_서소문청사(지하주차장)_5,220,서소문청사(지하주차장),서울시,서울특별시,중구,"서울특별시 중구 덕수궁길 15 (서소문동, 서소문별관) 지하 진입로 직진 20M 지점",공공시설,관공서,AC완속,False,True,7,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서소문청사(후생동)_1,221,서소문청사(후생동),서울시,서울특별시,중구,"서울특별시 중구 덕수궁길 15 (서소문동, 서소문청사후생동) 지상1층 주차장",공공시설,관공서,AC완속,False,True,7,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울물재생시설공단_1,222,서울물재생시설공단,서울시,서울특별시,강남구,서울특별시 강남구 일원동 580 공단 본사 주차장,공공시설,공공기관,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울물재생시설공단_2,223,서울물재생시설공단,서울시,서울특별시,강남구,서울특별시 강남구 일원동 580 공단 본사 주차장,공공시설,공공기관,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울숲공원주차장_1,224,서울숲공원주차장,서울시,서울특별시,성동구,서울특별시 성동구 왕십리로 27 서울숲공원 주차장,주차시설,공원주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울숲공원주차장_2,225,서울숲공원주차장,서울시,서울특별시,성동구,서울특별시 성동구 왕십리로 27 서울숲공원 주차장,주차시설,공원주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울숲공원주차장_3,226,서울숲공원주차장,서울시,서울특별시,성동구,서울특별시 성동구 왕십리로 27 서울숲공원 주차장,주차시설,공원주차장,DC콤보,True,False,50,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울숲공원주차장_4,227,서울숲공원주차장,서울시,서울특별시,성동구,서울특별시 성동구 왕십리로 27 서울숲공원 주차장,주차시설,공원주차장,DC콤보,True,False,50,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울시 본관청사_5,228,서울시 본관청사,서울시,서울특별시,중구,"서울특별시 중구 세종대로 110 (태평로1가, 서울특별시청) 지하2층 24번 기둥",공공시설,관공서,DC콤보,True,False,50,동시,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울시 본관청사_6,229,서울시 본관청사,서울시,서울특별시,중구,"서울특별시 중구 세종대로 110 (태평로1가, 서울특별시청) 지하2층 24번 기둥",공공시설,관공서,DC콤보,True,False,50,동시,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울시 본관청사_7,230,서울시 본관청사,서울시,서울특별시,중구,"서울특별시 중구 세종대로 110 (태평로1가, 서울특별시청) 지하2층 24번 기둥",공공시설,관공서,DC콤보,True,False,50,동시,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울시 본관청사_8,231,서울시 본관청사,서울시,서울특별시,중구,"서울특별시 중구 세종대로 110 (태평로1가, 서울특별시청) 지하2층 24번 기둥",공공시설,관공서,DC콤보,True,False,50,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울연극창작센터_1,232,서울연극창작센터,서울시,서울특별시,성북구,서울특별시 성북구 동소문로 1 1-4,공공시설,지자체시설,DC콤보,True,False,100,동시,360,1440,360,1440,06:00 ~ 24:00,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울연극창작센터_2,233,서울연극창작센터,서울시,서울특별시,성북구,서울특별시 성북구 동소문로 1 1-4,공공시설,지자체시설,DC콤보,True,False,100,동시,360,1440,360,1440,06:00 ~ 24:00,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _1,234,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _2,235,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _3,236,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _4,237,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _5,238,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _6,239,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _7,240,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _8,241,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _9,242,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _10,243,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _11,244,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _12,245,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _13,246,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _14,247,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울월드컵경기장 _15,248,서울월드컵경기장,서울시,서울특별시,마포구,서울특별시 마포구 월드컵로 240,공공시설,지자체시설,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울특별시 동부기술교육원_1,249,서울특별시 동부기술교육원,서울시,경기도,안양시,경기도 안양시 동안구 시민대로 300 111,공공시설,공공기관,DC콤보,True,False,50,동시,0,1440,0,1440,24시간 이용가능,,False,False,False,True,False,,,,,,,서울 밖 충전소,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울특별시 동부기술교육원_2,250,서울특별시 동부기술교육원,서울시,경기도,안양시,경기도 안양시 동안구 시민대로 300 111,공공시설,공공기관,DC콤보,True,False,50,동시,0,1440,0,1440,24시간 이용가능,,False,False,False,True,False,,,,,,,서울 밖 충전소,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울특별시 동부기술교육원_3,251,서울특별시 동부기술교육원,서울시,경기도,안양시,경기도 안양시 동안구 시민대로 300 111,공공시설,공공기관,DC콤보,True,False,50,동시,0,1440,0,1440,24시간 이용가능,,False,False,False,True,False,,,,,,,서울 밖 충전소,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_서울특별시 동부기술교육원_4,252,서울특별시 동부기술교육원,서울시,경기도,안양시,경기도 안양시 동안구 시민대로 300 111,공공시설,공공기관,DC콤보,True,False,50,동시,0,1440,0,1440,24시간 이용가능,,False,False,False,True,False,,,,,,,서울 밖 충전소,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_석계역 공영주차장(문화공원 옆)_1,253,석계역 공영주차장(문화공원 옆),서울시,서울특별시,노원구,"서울 노원구 월계동 50-1(더조은요양병원) (월계동, 석계역 공영주차장) 지상1층 진입로 우측 50m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_석계역 공영주차장(문화공원 옆)_2,254,석계역 공영주차장(문화공원 옆),서울시,서울특별시,노원구,"서울 노원구 월계동 50-1(더조은요양병원) (월계동, 석계역 공영주차장) 지상1층 진입로 우측 50m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_석계역 공영주차장(석계역 앞)_1,255,석계역 공영주차장(석계역 앞),서울시,서울특별시,노원구,"서울 노원구 월계동 64-2(운기빌라) (월계동, 석계역 공영주차장) 지상 1층 10m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_석계역 공영주차장(석계역 앞)_2,256,석계역 공영주차장(석계역 앞),서울시,서울특별시,노원구,"서울 노원구 월계동 64-2(운기빌라) (월계동, 석계역 공영주차장) 지상 1층 10m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_석관동공영주차장_1,257,석관동공영주차장,서울시,서울특별시,성북구,서울특별시 성북구 돌곶이로11길 10 석관동공영주차장,주차시설,공영주차장,DC콤보,True,False,50,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_석관동공영주차장_2,258,석관동공영주차장,서울시,서울특별시,성북구,서울특별시 성북구 돌곶이로11길 10 석관동공영주차장,주차시설,공영주차장,DC콤보,True,False,50,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_석관동공영주차장_3,259,석관동공영주차장,서울시,서울특별시,성북구,서울특별시 성북구 돌곶이로11길 10 석관동공영주차장,주차시설,공영주차장,DC콤보,True,False,50,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_석관동공영주차장_4,260,석관동공영주차장,서울시,서울특별시,성북구,서울특별시 성북구 돌곶이로11길 10 석관동공영주차장,주차시설,공영주차장,DC콤보,True,False,50,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_성동구 마장동 거주자우선주차장 가로등형 충전기_1,261,성동구 마장동 거주자우선주차장 가로등형 충전기,서울시,서울특별시,성동구,서울특별시 성동구 마장동 775-2 트레저힐스 (서울특별시 성동구 마조로19길 18 전기차 충전소),기타시설,기타,DC콤보,True,False,50,단독,540,1080,,,평일 09:00~18:00,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_성동구청_1,262,성동구청,서울시,서울특별시,성동구,"서울특별시 성동구 고산자로 270 (행당동, 성동구청) 지하2층 F7번 구역",공공시설,관공서,DC차데모+AC3상+DC콤보,True,False,50,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_성북구의회_1,263,성북구의회,서울시,서울특별시,성북구,서울특별시 성북구 북악산로 949-60 성북구의회 주차장,공공시설,관공서,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_4,264,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,DC콤보,True,False,100,동시,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_5,265,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,DC콤보,True,False,100,동시,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_8,266,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,DC콤보,True,False,100,동시,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_9,267,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,DC콤보,True,False,100,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_10,268,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,DC콤보,True,False,50,동시,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_11,269,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,DC콤보,True,False,50,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_12,270,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,AC완속,False,True,7,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_13,271,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,AC완속,False,True,7,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_14,272,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,AC완속,False,True,7,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_15,273,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,AC완속,False,True,7,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_16,274,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,AC완속,False,True,7,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_17,275,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,AC완속,False,True,7,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송월동차고지_18,276,송월동차고지,서울시,서울특별시,종로구,"서울특별시 종로구 송월길 52 (송월동, 국립기상박물관) 지상1층 주차장 왼쪽 5M(급속), 오른쪽 5M(완속)",관광시설,박물관,AC완속,False,True,7,단독,480,1140,540,1080,"주중 08:00~19:00, 주말 09:00~18:00",,False,True,False,True,True,,,,,,,AC완속 물리 커넥터 규격·현장 진입 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_송정동주민센터_1,277,송정동주민센터,서울시,서울특별시,성동구,서울특별시 성동구 동일로43길 13 송정동주민센터,공공시설,주민센터,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_수락산 근린공원 공영주차장_1,278,수락산 근린공원 공영주차장,서울시,서울특별시,노원구,"서울특별시 노원구 상계동 14 (상계동, 수락산 공영주차장) 지상1층 정면 10m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_수락산 근린공원 공영주차장_2,279,수락산 근린공원 공영주차장,서울시,서울특별시,노원구,"서울특별시 노원구 상계동 14 (상계동, 수락산 공영주차장) 지상1층 정면 10m",주차시설,공영주차장,DC콤보,True,False,100,동시,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_수락산당고개공원_1,280,수락산당고개공원,서울시,서울특별시,노원구,"서울 노원구 상계로 273 (상계동, 수락산당고개지구공원) 지상1층 정면 10m",주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_수락산당고개공원_2,281,수락산당고개공원,서울시,서울특별시,노원구,"서울 노원구 상계로 273 (상계동, 수락산당고개지구공원) 지상1층 정면 10m",주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_수락산디자인거리_1,282,수락산디자인거리,서울시,서울특별시,노원구,"서울 노원구 동일로242길 67 (상계동, 수락산디자인거리) 휴플러스수락한신아파트 앞 노상공영주차장",주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_수락산디자인거리_2,283,수락산디자인거리,서울시,서울특별시,노원구,"서울 노원구 동일로242길 67 (상계동, 수락산디자인거리) 휴플러스수락한신아파트 앞 노상공영주차장",주차시설,공영주차장,DC콤보,True,False,100,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
seoul_owned_수락산디자인거리 공영주차장_1,284,수락산디자인거리 공영주차장,서울시,서울특별시,노원구,서울특별시 노원구 상계동 1119 해주네 곰탕 앞,주차시설,공영주차장,DC콤보,True,False,50,단독,0,1440,0,1440,24시간 이용가능,,False,True,False,True,True,,,,,,,DC콤보 후보. 현장 진입·가용성·요금·좌표 확인 필요,01_raw_data/charging/서울시 소유 전기차 충전소 정보.csv
